detail_link,title,satisfaction,institution,thumbnail,field
https://www.udemy.com/course/chatgpt-marketing-content-socialmedia-pr-emails/,"ChatGPT for Marketing, Content, Social Media, and PR",4.5,Alexander Peter Cwalinski,https://img-b.udemycdn.com/course/240x135/5127818_abb9_3.jpg,Marketing/ChatGPT
https://www.udemy.com/course/clickbank-affiliate-marketing-success/,ClickBank Success – Affiliate Marketing Without A Website,4.5,KC Tan,https://img-b.udemycdn.com/course/240x135/313360_0668_3.jpg,Marketing/Affiliate Marketing
https://www.udemy.com/course/growth-hacking-masterclass-become-a-digital-marketing-ninja/,Growth Hacking with Digital Marketing (Now with AI!),4.2,Davis Jones,https://img-b.udemycdn.com/course/240x135/496924_8ed7_17.jpg,Marketing/Growth Hacking
https://www.udemy.com/course/seo-with-google-other-large-platforms-to-get-great-scale/,SEO Training Masterclass 2024: Beginner To Advanced SEO,4.6,Alex Genadinik,https://img-b.udemycdn.com/course/240x135/187246_fab1_10.jpg,Marketing/SEO
https://www.udemy.com/course/learn-marketing-analytics/,Marketing Analytics: Stand Out by Becoming an Analytics Pro!,4.5,Corey @ Wisdify,https://img-b.udemycdn.com/course/240x135/1433060_3165.jpg,Marketing/Marketing Strategy
https://www.udemy.com/course/digital-marketing-guide-secrets/,150 Digital Marketing Growth Hacks for Businesses,4.7,Robin & Jesper,https://img-b.udemycdn.com/course/240x135/1675518_22bb_14.jpg,Marketing/Growth Hacking
https://www.udemy.com/course/business-writing-immersion/,Business Writing & Technical Writing Immersion,4.6,Starweaver Instructor Team,https://img-b.udemycdn.com/course/240x135/176138_463f_15.jpg,Marketing/Technical Writing
https://www.udemy.com/course/social-media-marketing-agency-digital-business-facebook-ads-instagram/,Social Media Marketing Agency : Digital Marketing + Business,4.7,Pouya Eti • Digital Marketing Expert,https://img-b.udemycdn.com/course/240x135/2344164_6fb8_10.jpg,Marketing/Digital Marketing
https://www.udemy.com/course/social-marketing-media-masterclass/,The Social Media Marketing & Management Masterclass 2024,4.6,Robin & Jesper,https://img-b.udemycdn.com/course/240x135/2152586_d09a_23.jpg,Marketing/Social Media Marketing
https://www.udemy.com/course/business-branding-complete-course/,Business Branding: The Complete Course Part 1 - Strategy,4.6,Steve Houraghan,https://img-b.udemycdn.com/course/240x135/2222324_1478_2.jpg,Marketing/Business Branding
https://www.udemy.com/course/copywriting-secrets/,Copywriting secrets - How to write copy that sells,4.5,Sean Kaye,https://img-b.udemycdn.com/course/240x135/325666_fe45_3.jpg,Marketing/Copywriting
https://www.udemy.com/course/social-media-management-complete-manager-bootcamp/,Social Media Management - The Complete 2019 Manager Bootcamp,4.1,Lottie Mosley,https://img-b.udemycdn.com/course/240x135/1052730_e3b0_3.jpg,Marketing/Social Media Management
https://www.udemy.com/course/smart-marketing-for-small-business-owners/,Marketing Fundamentals - Small Business Marketing Success,4.5,Alexandra Krieger,https://img-b.udemycdn.com/course/240x135/301746_3a6b_3.jpg,Marketing/Marketing Strategy
https://www.udemy.com/course/social-media-marketing-masterclass/,Social Media Marketing - Content Marketing Masterclass,4.7,Mark Timberlake,https://img-b.udemycdn.com/course/240x135/959128_f401_3.jpg,Marketing/Social Media Marketing
https://www.udemy.com/course/powerpoint-video/,How to Create Animated Videos with Powerpoint,4.7,Paul Nekh. | Business | Innovation | Video,https://img-b.udemycdn.com/course/240x135/1460800_303a_5.jpg,Marketing/Video Creation
https://www.udemy.com/course/digital-advertising-marketing-101/,Digital Advertising and Marketing 101: The Complete Guide,4.5,Ben Silverstein,https://img-b.udemycdn.com/course/240x135/488130_e202_21.jpg,Marketing/Marketing Strategy
https://www.udemy.com/course/pricing-strategy-for-consumer-products/,How to Price Consumer Products (FMCG/CPG)?,4.5,FMCG Academy,https://img-b.udemycdn.com/course/240x135/859050_856c_3.jpg,Marketing/Pricing
https://www.udemy.com/course/modern-copywriting-writing-copy-that-sells-in-2018/,Modern Copywriting: Writing copy that sells in 2024,4.4,Evan Kimbrell,https://img-b.udemycdn.com/course/240x135/1466432_28c5.jpg,Marketing/Copywriting
https://www.udemy.com/course/search-engine-optimization-for-beginners-seo-that-works/,Complete SEO Training With Top SEO Expert Peter Kent!,4.5,Peter Kent,https://img-b.udemycdn.com/course/240x135/521574_1325_11.jpg,Marketing/SEO
https://www.udemy.com/course/google-ads-for-beginners/,Google Ads For Beginners 2024 - Step By Step Process,4.6,Joshua George,https://img-b.udemycdn.com/course/240x135/3145480_016e_3.jpg,Marketing/Google Ads (Adwords)
https://www.udemy.com/course/writing-tools-hacks/,Writing Tools & Hacks: Copywriting/Blogging/Content Writing,4.4,Tyler Speegle,https://img-b.udemycdn.com/course/240x135/1331661_87ad_2.jpg,Marketing/Writing
https://www.udemy.com/course/ab-testing-and-experimentation-for-websites-and-marketing/,A/B Testing and Experimentation for Beginners,4.4,Anil Batra,https://img-b.udemycdn.com/course/240x135/1009424_1f9a_6.jpg,Marketing/A/B Testing
https://www.udemy.com/course/content-marketing-masterclass/,Content Marketing Masterclass: Create Content That Sells,4.5,Brad Merrill,https://img-b.udemycdn.com/course/240x135/1667390_68bd_5.jpg,Marketing/Content Marketing
https://www.udemy.com/course/digital-marketing-agency-social-media-marketing-business/,Digital Marketing Agency | Start a Social Media Business,4.6,Robin & Jesper,https://img-b.udemycdn.com/course/240x135/2524202_0720_16.jpg,Marketing/Startup
https://www.udemy.com/course/omnichannel-customer-experience-management/,Omnichannel Customer Experience Management (CX),4.6,Dana Mando,https://img-b.udemycdn.com/course/240x135/2388728_f6b9_2.jpg,Marketing/Customer Experience Management
https://www.udemy.com/course/digital-marketing-seo-google-ads-google-analytics-monitoring/,Digital Marketing Certification: Master Digital Marketing,4.2,Alexandros Fatsis - Digital Marketing Professional,https://img-b.udemycdn.com/course/240x135/2658548_c93b_6.jpg,Marketing/Digital Marketing
https://www.udemy.com/course/learn-google-adwords-course-for-beginners/,Google Ads for Beginners,4.6,Corey Rabazinski,https://img-b.udemycdn.com/course/240x135/50735_c4fd_46.jpg,Marketing/Google Ads (Adwords)
https://www.udemy.com/course/build-a-successful-blog-the-complete-blueprint-level-1/,Blogging for a Living -  Perfect Small Budget Project,4.5,Theo McArthur,https://img-b.udemycdn.com/course/240x135/835336_5dc5_12.jpg,Marketing/Blogging
https://www.udemy.com/course/facebook-instagram-messenger-ads-course/,Facebook Ads & Instagram Ads Course + Meta 410-101 + ChatGPT,4.6,Ing. Tomas Moravek,https://img-b.udemycdn.com/course/240x135/1691662_4ecb_32.jpg,Marketing/Facebook Marketing
https://www.udemy.com/course/design-school-create-social-media-graphics/,Social Media Content Creation: Canva Beginner to Advanced,4.7,Maggie Stara,https://img-b.udemycdn.com/course/240x135/1529012_6f0f_14.jpg,Design/Social Media Management
https://www.udemy.com/course/content-marketing-for-beginners/,Content Marketing: Business Growth w/Content Marketing + AI,4.5,Phil Ebiner,https://img-b.udemycdn.com/course/240x135/2295965_720a_4.jpg,Marketing/Content Marketing
https://www.udemy.com/course/storytelling-in-the-digital-age/,Storytelling Fundamentals for All - 1 Hour Super Course,4.6,Matt Livadary,https://img-b.udemycdn.com/course/240x135/2330552_59f8_8.jpg,Marketing/Storytelling
https://www.udemy.com/course/how-retargeting-works/,How Retargeting Works–The Complete Guide To Retargeting Ads!,4.7,Isaac Rudansky,https://img-b.udemycdn.com/course/240x135/821658_b20b.jpg,Marketing/Retargeting
https://www.udemy.com/course/facebookadsstrategies/,10 Facebook Ads Strategies That Make Me 6-Figures,4.7,Nik Swami,https://img-b.udemycdn.com/course/240x135/1725350_c615_3.jpg,Marketing/Facebook Ads
https://www.udemy.com/course/product-launch-how-to-go-to-market/,"Product Marketing Launch Plan: Product GTM with Dekker, MBA",4.6,"Dekker Fraser, MBA",https://img-b.udemycdn.com/course/240x135/2675170_60b2_11.jpg,Marketing/Marketing Plan
https://www.udemy.com/course/rank-local-business-websites/,Complete SEO Guide to Ranking Local Business Websites,4.4,Christine Maisel,https://img-b.udemycdn.com/course/240x135/632826_9159.jpg,Marketing/SEO
https://www.udemy.com/course/alan-sharpe-copywriting-masterclass/,Alan Sharpe's 30-hr Copywriting Masterclass + ChatGPT tips,4.6,Alan Sharpe,https://img-b.udemycdn.com/course/240x135/3026298_8fa8_13.jpg,Marketing/Copywriting
https://www.udemy.com/course/digital-marketing-course-social-media-best-instagram-facebook-seo/,VIP Digital Marketing Master Course : 31 Courses in 1,4.5,Pouya Eti • Digital Marketing Expert,https://img-b.udemycdn.com/course/240x135/2570102_2b71_3.jpg,Marketing/Digital Marketing
https://www.udemy.com/course/mailchimp-email-marketing/,The Complete Mailchimp Email Marketing Course for 2024,4.4,COURSE ENVY,https://img-b.udemycdn.com/course/240x135/573994_a4a8_2.jpg,Marketing/Email Marketing
https://www.udemy.com/course/2020-millennial-insta-marketing-grow-10k-organic-followers/,Instagram Marketing | Grow Organic Followers Naturally!,4.0,Skyler Chase,https://img-b.udemycdn.com/course/240x135/2786494_3de6_5.jpg,Marketing/Instagram Marketing
https://www.udemy.com/course/become-a-kick-ass-social-media-manager/,Powerful Social Media Marketing: From Beginner to Advanced,4.7,Maggie Stara,https://img-b.udemycdn.com/course/240x135/1217488_2374_11.jpg,Personal Development/Social Media Management
https://www.udemy.com/course/youtube-success-tips-how-to-get-views/,YouTube Marketing 2024: YouTube SEO & Algorithms,4.5,Alex Genadinik,https://img-b.udemycdn.com/course/240x135/690694_f5f5_17.jpg,Marketing/YouTube Marketing
https://www.udemy.com/course/ultimate-affiliate-marketing-course/,The Ultimate Affiliate Marketing Course For Beginners 2024,4.6,Joshua George,https://img-b.udemycdn.com/course/240x135/4482320_ef79_2.jpg,Marketing/Affiliate Marketing
https://www.udemy.com/course/learn-google-tag-manager/,Google Tag Manager (GTM) Training Course - From Zero to Hero,4.6,Anil Batra,https://img-b.udemycdn.com/course/240x135/1476132_a33a_11.jpg,Marketing/Google Tag Manager
https://www.udemy.com/course/facebook-ads-course-beginner-to-advanced/,The Complete Facebook Ads Course - Beginner to Advanced,4.5,Daragh Walsh,https://img-b.udemycdn.com/course/240x135/987428_5392_10.jpg,Marketing/Facebook Ads
https://www.udemy.com/course/social-media-for-business/,Social Media Management,4.3,Eric Schwartzman,https://img-c.udemycdn.com/course/240x135/20176_02fb_16.jpg,Marketing
https://www.udemy.com/course/digital-marketing-strategy-from-scratch-course/,Digital Marketing Strategist. Unlock your career growth,4.5,Anton Voroniuk,https://img-c.udemycdn.com/course/240x135/3833784_12ca_8.jpg,Marketing/Digital Marketing
https://www.udemy.com/course/product-marketing/,Product Management Marketing: Dekker's Product Marketing MBA,4.6,"Dekker Fraser, MBA",https://img-c.udemycdn.com/course/240x135/1539400_ad30_20.jpg,Marketing/Marketing Plan
https://www.udemy.com/course/seo-complete-guide-to-building-amazon-affiliate-sites/,SEO:Amazon Affiliate Marketing+SEO |250+ Videos |18.0 Hours,4.2,The SEO Academy Leaders in SEO education,https://img-c.udemycdn.com/course/240x135/657590_edac_4.jpg,Marketing/SEO
https://www.udemy.com/course/search-engine-optimization-for-business/,SEO Training,3.8,Eric Schwartzman,https://img-c.udemycdn.com/course/240x135/20869_df8f_9.jpg,Marketing/SEO
https://www.udemy.com/course/podcasting-masterclass/,The Podcast Masterclass: The Complete Guide to Podcasting,4.3,Phil Ebiner,https://img-c.udemycdn.com/course/240x135/1417860_63bb_6.jpg,Marketing/Podcasting
https://www.udemy.com/course/google-ads-masterclass/,The Complete Google Ads Masterclass 2024,4.6,Robin & Jesper,https://img-c.udemycdn.com/course/240x135/2695462_336c_9.jpg,Marketing/Google Ads (Adwords)
https://www.udemy.com/course/google-analytics-guide/,The Complete Google Analytics 4 Training for Beginners 2024,4.5,Robin & Jesper,https://img-c.udemycdn.com/course/240x135/1613102_34d3_10.jpg,Marketing/Data Analysis
https://www.udemy.com/course/professional-affiliate-marketing/,Beginner Affiliate Marketing To Start In 1 Day - 2024,4.6,Alex Genadinik,https://img-c.udemycdn.com/course/240x135/187248_731a_12.jpg,Marketing/Affiliate Marketing
https://www.udemy.com/course/social-media-marketing-strategy-course/,Social Media Marketing Strategy 2024: Launch Your SMM!,4.5,Anton Voroniuk,https://img-c.udemycdn.com/course/240x135/3967614_a9a9_7.jpg,Marketing/Social Media Marketing
https://www.udemy.com/course/foundations-of-social-media/,How To Build A Brand On Social Media!,4.6,Everett Bowes,https://img-c.udemycdn.com/course/240x135/1196522_4e75_4.jpg,Marketing/Social Media Marketing
https://www.udemy.com/course/digital-marketing-fundamentals-course/,Digital Marketing Fundamentals - Beginner to Pro in 3 Hours!,4.5,Daragh Walsh,https://img-c.udemycdn.com/course/240x135/4063496_7a54_13.jpg,Marketing/Digital Marketing
https://www.udemy.com/course/tiktok-marketing-grow-your-account-master-tiktok-ads/,TikTok Marketing 2024: Grow Your Account & Master TikTok Ads,4.5,Darius Mora (The App Guy),https://img-c.udemycdn.com/course/240x135/3161582_5a7f.jpg,Marketing/TikTok Marketing
https://www.udemy.com/course/branding101/,Intro to Branding,4.5,Everett Bowes,https://img-c.udemycdn.com/course/240x135/1333400_3ed5_7.jpg,Marketing/Business Branding
https://www.udemy.com/course/the-ultimate-public-relations-masterclass/,The Ultimate Public Relations Masterclass,4.6,"Heather Baker, MBA",https://img-c.udemycdn.com/course/240x135/2356538_211e_2.jpg,Marketing/Public Relations
https://www.udemy.com/course/crisis-communications-how-to-survive-a-crisis-in-the-media/,Public Relations: Media Crisis Communications,4.5,TJ Walker,https://img-c.udemycdn.com/course/240x135/285332_421c_7.jpg,Marketing/Public Relations
https://www.udemy.com/course/instagramstrategies/,Instagram Marketing: 10 Strategies for Fast Instagram Growth,4.6,Nik Swami,https://img-c.udemycdn.com/course/240x135/1589226_888a_6.jpg,Marketing/Instagram Marketing
https://www.udemy.com/course/how-to-become-a-copywriter-from-home/,"Copywriting - Become a Freelance Copywriter, your own boss",4.7,Len Smith,https://img-c.udemycdn.com/course/240x135/12248_0b1d_12.jpg,Marketing/Copywriting
https://www.udemy.com/course/mba-course-marketing-strategy/,MBA Course: Marketing and Business Strategy,4.6,Navdeep Yadav,https://img-c.udemycdn.com/course/240x135/3449088_19d4_4.jpg,Marketing/MBA
https://www.udemy.com/course/how-to-get-your-first-1000-customers/,"Digital Marketing Masterclass:Get Your First 1,000 Customers",4.4,Evan Kimbrell,https://img-c.udemycdn.com/course/240x135/745050_06c3.jpg,Marketing/Marketing Strategy
https://www.udemy.com/course/google-analytics-4/,Google Analytics 4 for Beginners - New Google Analytics GA4,4.5,Anil Batra,https://img-c.udemycdn.com/course/240x135/3593448_1063_4.jpg,Marketing/Google Analytics
https://www.udemy.com/course/marketing-research-for-profit/,Marketing Research: support your marketing decisions,4.5,Oxford Learning Lab,https://img-c.udemycdn.com/course/240x135/68736_e4c0_6.jpg,Marketing/Market Research
https://www.udemy.com/course/digital-marketing-courses/,"The ChatGPT, SEO, Social Media, & Digital Marketing Course",4.5,Ing. Tomas Moravek,https://img-c.udemycdn.com/course/240x135/1509408_1868_25.jpg,Marketing/Digital Marketing
https://www.udemy.com/course/google-adwords-search-2018/,2024 Google Ads (AdWords) Course - From Beginner to PRO,4.5,Simon Koss,https://img-c.udemycdn.com/course/240x135/1653446_4d5c.jpg,Marketing/Google Ads (Adwords)
https://www.udemy.com/course/online-seo-training/,SEO Training: Complete SEO Course & ChatGPT SEO Copywriting,4.5,Ing. Tomas Moravek,https://img-c.udemycdn.com/course/240x135/2051729_e4cd_12.jpg,Marketing/SEO
https://www.udemy.com/course/branding-with-personality-how-to-build-a-human-brand/,Business Branding With Personality: Build An Authentic Brand,4.6,Steve Houraghan,https://img-c.udemycdn.com/course/240x135/2037952_e706_2.jpg,Marketing/Business Branding
https://www.udemy.com/course/how-to-start-a-youtube-automation-channel-monetize-it-fast/,How to Start a YouTube Automation Channel & Monetize It Fast,4.3,Bryan Guerra,https://img-c.udemycdn.com/course/240x135/4933022_dd6f.jpg,Marketing/YouTube Marketing
https://www.udemy.com/course/the-complete-seo-bootcamp/,The Complete SEO Bootcamp 2022,4.6,GlitchyBot Academy,https://img-c.udemycdn.com/course/240x135/1433858_a050_2.jpg,Marketing/SEO
https://www.udemy.com/course/micro-mba-for-kidsmarketing-basics-with-erik-and-susan/,One Day Marketing for Digital Age,4.5,AnimateU Academy,https://img-c.udemycdn.com/course/240x135/1333480_8df2_6.jpg,Marketing/Marketing Strategy
https://www.udemy.com/course/facebook-advertising/,The Complete Facebook Ads & Marketing Course 2021,4.3,Suppoman ™,https://img-c.udemycdn.com/course/240x135/941486_b476_5.jpg,Marketing/Facebook Marketing
https://www.udemy.com/course/event-marketing-how-to-create-a-successful-event-series/,"Successful Events: Event Planning, Marketing & Management",4.5,Alex Genadinik,https://img-c.udemycdn.com/course/240x135/253804_f968_13.jpg,Marketing/Event Planning
